Restaurant name,Neighborhood,Borough,Median Household Income,Neighborhood Latitude,Neighborhood Longitude,Pop./km2,Competitors,Venue Category,Venue Latitude,Venue Longitude
New Xing Wang Chinese Restaurant_1000,Bedford Park,Bronx,29549.0,40.870185164975325,-73.8855121841913,28778.0,New Xing Wang Chinese Restaurant,Chinese Restaurant,40.86887509532327,-73.88935469040541
Eugene & Co_152,Bedford Stuyvesant,Brooklyn,51867.85106382979,40.68723160772045,-73.94178488690297,14153.791939373066,Eugene & Co,New American Restaurant,40.683899410685,-73.944023425241
Po'Mi_153,Bedford Stuyvesant,Brooklyn,51867.85106382979,40.68723160772045,-73.94178488690297,14153.791939373066,Po'Mi,Vietnamese Restaurant,40.686984,-73.944296
Warude_154,Bedford Stuyvesant,Brooklyn,51867.85106382979,40.68723160772045,-73.94178488690297,14153.791939373066,Warude,Japanese Restaurant,40.68440967880159,-73.94411847251774
due ponti ristorante_619,Beechhurst,Queens,57813.625,40.79278140360048,-73.80436451720988,8803.967071397698,due ponti ristorante,Italian Restaurant,40.796288565350814,-73.8063271101437
Emperor House_620,Beechhurst,Queens,57813.625,40.79278140360048,-73.80436451720988,8803.967071397698,Emperor House,Chinese Restaurant,40.793805,-73.80754300000001
New Hong Kong_621,Beechhurst,Queens,57813.625,40.79278140360048,-73.80436451720988,8803.967071397698,New Hong Kong,Chinese Restaurant,40.7932944807218,-73.80788351060424
Cara Mia Restaurant_622,Bellaire,Queens,57813.625,40.73301404027834,-73.73889198912481,8803.967071397698,Cara Mia Restaurant,Italian Restaurant,40.7304073165559,-73.74318102324933
China King_623,Bellaire,Queens,57813.625,40.73301404027834,-73.73889198912481,8803.967071397698,China King,Chinese Restaurant,40.72889603746275,-73.73728444921935
Silvermoon Diner_624,Bellaire,Queens,57813.625,40.73301404027834,-73.73889198912481,8803.967071397698,Silvermoon Diner,Greek Restaurant,40.73039667052273,-73.73428796927267
Pico_1001,Belle Harbor,Queens,74718.0,40.576155565431094,-73.8540175039252,8803.967071397698,Pico,Mexican Restaurant,40.578351905929935,-73.8494700822188
Plum Tomatoes_1002,Belle Harbor,Queens,74718.0,40.576155565431094,-73.8540175039252,8803.967071397698,Plum Tomatoes,Italian Restaurant,40.578406228214824,-73.84934047718845
East Meets West_1003,Belle Harbor,Queens,74718.0,40.576155565431094,-73.8540175039252,8803.967071397698,East Meets West,Chinese Restaurant,40.578435448734396,-73.8494738227336
Fat Ernie's Cheesesteak Co._625,Bellerose,Queens,57813.625,40.72857318176675,-73.72012814826904,5893.0,Fat Ernie's Cheesesteak Co.,American Restaurant,40.72616636391163,-73.71740130571249
Trattoria Lucia_626,Bellerose,Queens,57813.625,40.72857318176675,-73.72012814826904,5893.0,Trattoria Lucia,Italian Restaurant,40.725976254040596,-73.71887985537107
kam's garden chinese restaurant_627,Bellerose,Queens,57813.625,40.72857318176675,-73.72012814826904,5893.0,kam's garden chinese restaurant,Chinese Restaurant,40.72727313071788,-73.7237170378706
Arturo's Ristorante Italiano_628,Bellerose,Queens,57813.625,40.72857318176675,-73.72012814826904,5893.0,Arturo's Ristorante Italiano,Italian Restaurant,40.72486725375235,-73.7224122384431
King Rice Chinese Restaurant_629,Bellerose,Queens,57813.625,40.72857318176675,-73.72012814826904,5893.0,King Rice Chinese Restaurant,Chinese Restaurant,40.726533162269504,-73.71664486572116
Tino's Delicatessen_8,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Tino's Delicatessen,Italian Restaurant,40.855882170936134,-73.88716612015719
Michaelangelo's Coal Fired Brick Oven Pizza Restaurant_9,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Michaelangelo's Coal Fired Brick Oven Pizza Restaurant,Italian Restaurant,40.85741189614754,-73.88646821282298
Calabria Pork Store_10,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Calabria Pork Store,Italian Restaurant,40.85414529023418,-73.88877606219485
Gerbasi Ristorante_11,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Gerbasi Ristorante,Italian Restaurant,40.85533418683699,-73.88780782046946
Dominick's Restaurant_12,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Dominick's Restaurant,Italian Restaurant,40.85421506482662,-73.88876521498301
Antonio's Trattoria_13,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Antonio's Trattoria,Italian Restaurant,40.854082862115455,-73.88661644989108
White Castle_14,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,White Castle,Fast Food Restaurant,40.85900319252771,-73.8864944604998
Estrellita Poblana_15,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Estrellita Poblana,Mexican Restaurant,40.85400959882801,-73.88892348848158
Enzo's_16,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Enzo's,Italian Restaurant,40.85435455425144,-73.88864359312625
Mario's Restaurant & Catering_17,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Mario's Restaurant & Catering,Italian Restaurant,40.8542437776612,-73.88843667516853
Roberto_18,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Roberto,Italian Restaurant,40.853607000000004,-73.88843
Emilia's Restaurant_19,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Emilia's Restaurant,Italian Restaurant,40.85412010500031,-73.88890998498077
Cafe al Mercato_20,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Cafe al Mercato,Italian Restaurant,40.854176493406136,-73.88808455700543
Tra Di Noi_21,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Tra Di Noi,Italian Restaurant,40.855139534007634,-73.88679442998631
Arthur Avenue Fiasco_22,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Arthur Avenue Fiasco,Italian Restaurant,40.854027,-73.88869
Ann & Tony's - An Original Arthur Avenue Restaurant_23,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Ann & Tony's - An Original Arthur Avenue Restaurant,Italian Restaurant,40.855704465427415,-73.88744918407677
Pasquale Riggaletto's_24,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Pasquale Riggaletto's,Italian Restaurant,40.853744601208376,-73.88926386660914
David Greco's Arthur Avenue Trattoria_25,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,David Greco's Arthur Avenue Trattoria,Italian Restaurant,40.854031511759736,-73.8888783231494
Clinton Hall_26,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Clinton Hall,American Restaurant,40.857304458110725,-73.8858122629058
Blue Mediterranean_27,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Blue Mediterranean,Mediterranean Restaurant,40.854737458195316,-73.88818989478567
San Gennaro Ristorante_28,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,San Gennaro Ristorante,Italian Restaurant,40.85403923870889,-73.8888600546815
Sake II_29,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Sake II,Japanese Restaurant,40.854265084267205,-73.88461563532414
Kasike Mofongo House_30,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Kasike Mofongo House,Spanish Restaurant,40.8599293695359,-73.89317656303486
Chipotle Mexican Grill_31,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Chipotle Mexican Grill,Mexican Restaurant,40.8603345880821,-73.89050734400827
Arthur Avenue Cafe_32,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Arthur Avenue Cafe,Italian Restaurant,40.854068317744066,-73.8888375888388
3way Restaurant_33,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,3way Restaurant,Spanish Restaurant,40.859987295121954,-73.89114041924394
JJ Restaurant Sport Bar_34,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,JJ Restaurant Sport Bar,Spanish Restaurant,40.854349,-73.891077
Oriental House_35,Belmont,Bronx,37816.89473684211,40.85727710073896,-73.88845196134805,14353.379074112518,Oriental House,Chinese Restaurant,40.85392089865056,-73.89074997188797
il Colosseo_155,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,il Colosseo,Italian Restaurant,40.612220535596755,-73.9974361996248
Tenzan_156,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Tenzan,Sushi Restaurant,40.6152654172336,-73.99404636075738
Hot Spot Nabe_157,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Hot Spot Nabe,Shabu-Shabu Restaurant,40.61513,-73.994582
18 Hipot_158,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,18 Hipot,Hotpot Restaurant,40.609240536607906,-74.00020677029488
Dai Wah Yummy City_159,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Dai Wah Yummy City,Chinese Restaurant,40.614764197333116,-73.99474180072887
Wasabi_160,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Wasabi,Sushi Restaurant,40.61471806237967,-73.99475137197847
Verrazano Grill_161,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Verrazano Grill,Russian Restaurant,40.61126522996583,-73.99683664733202
Hua Du Food Processing_162,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Hua Du Food Processing,Dumpling Restaurant,40.612213,-73.99681899999999
C & C Catering Service_163,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,C & C Catering Service,American Restaurant,40.61210996474057,-73.99710636755573
Taste Of China_164,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Taste Of China,Chinese Restaurant,40.60867094933957,-73.9939557821161
Pho 18 Ave_165,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Pho 18 Ave,Vietnamese Restaurant,40.615372842644895,-73.99402295473865
Blue Sky Jwy Restaurant_166,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Blue Sky Jwy Restaurant,Asian Restaurant,40.61483,-73.99459
A+ noodle House_167,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,A+ noodle House,Chinese Restaurant,40.61500388151243,-73.99433224822252
Double Delight Chinese Restaurant_168,Bensonhurst,Brooklyn,51867.85106382979,40.61100890202044,-73.99517998380729,11950.0,Double Delight Chinese Restaurant,Chinese Restaurant,40.61314411047914,-74.00023759849738
Tropical Restaurant_630,Blissville,Queens,57813.625,40.73725071694497,-73.93244235260178,8803.967071397698,Tropical Restaurant,Restaurant,40.737414061585,-73.9296089614148
Thai Tree_631,Blissville,Queens,57813.625,40.73725071694497,-73.93244235260178,8803.967071397698,Thai Tree,Thai Restaurant,40.73787644414162,-73.92934083938599
Rucola_1004,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Rucola,Italian Restaurant,40.6856594064384,-73.98576926297605
Rice & Miso_1005,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Rice & Miso,Japanese Restaurant,40.68463349074915,-73.98376848576049
Bedouin Tent_1006,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Bedouin Tent,Middle Eastern Restaurant,40.686935999999996,-73.98446899999999
Taiki_1007,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Taiki,Sushi Restaurant,40.684500081980595,-73.98378319112615
Building on Bond_1008,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Building on Bond,American Restaurant,40.686501872722566,-73.98515046129243
Xifu Food_1009,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Xifu Food,Chinese Restaurant,40.688027000000005,-73.982088
Masala Grill_1010,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Masala Grill,Indian Restaurant,40.68554017378092,-73.98120188318653
Grand Army_1011,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Grand Army,Seafood Restaurant,40.688329391376335,-73.98661169070165
Bacchus Bistro & Wine Bar_1012,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Bacchus Bistro & Wine Bar,French Restaurant,40.68686961613378,-73.98446509590364
Clawdaddy’s_1013,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Clawdaddy’s,Cajun / Creole Restaurant,40.68538235441328,-73.98063897463493
French Louie_1014,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,French Louie,French Restaurant,40.68805616208543,-73.98815885880983
Charm Kao_1015,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Charm Kao,Thai Restaurant,40.68944494780535,-73.98658454418181
Bijan's_1016,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Bijan's,Middle Eastern Restaurant,40.68805324104734,-73.98673996218325
Chipotle Mexican Grill_1017,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Chipotle Mexican Grill,Mexican Restaurant,40.6899125,-73.9839628
Halal Intl_1018,Boerum Hill,Brooklyn,84945.0,40.68568291209144,-73.98374824115798,12775.0,Halal Intl,Halal Restaurant,40.684529731361415,-73.97867261311359
Orchidea_1019,Borough Park,Brooklyn,35754.0,40.633130512758015,-73.99049823044811,19855.0,Orchidea,American Restaurant,40.63652814177666,-73.99415664065668
Sub express_1020,Borough Park,Brooklyn,35754.0,40.633130512758015,-73.99049823044811,19855.0,Sub express,Fast Food Restaurant,40.63298378888157,-73.99421568998389
Spoons_1021,Borough Park,Brooklyn,35754.0,40.633130512758015,-73.99049823044811,19855.0,Spoons,Restaurant,40.634363800193256,-73.99262437157971
The Lighthouse Kitchen_1022,Breezy Point,Queens,74718.0,40.55740128845452,-73.92551196994168,8803.967071397698,The Lighthouse Kitchen,American Restaurant,40.558599,-73.919889
McDonald's_1023,Briarwood,Queens,58564.0,40.71093547252271,-73.81174822458634,7647.0,McDonald's,Fast Food Restaurant,40.713037,-73.812779
El Palacio del Taco_1024,Briarwood,Queens,58564.0,40.71093547252271,-73.81174822458634,7647.0,El Palacio del Taco,Mexican Restaurant,40.709699573017424,-73.8075103773224
Moon Tikka_1025,Briarwood,Queens,58564.0,40.71093547252271,-73.81174822458634,7647.0,Moon Tikka,Indian Restaurant,40.713202,-73.807214
Georgian House in NYC_1026,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Georgian House in NYC,Restaurant,40.57663644798205,-73.96723778621238
Beyti Turkish Kebab_1027,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Beyti Turkish Kebab,Mediterranean Restaurant,40.57725621107341,-73.96273041029377
Cafe At Your Mother-in-Law_1028,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Cafe At Your Mother-in-Law,Korean Restaurant,40.57757524231774,-73.96344895612155
Cafe Euroasia_1029,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Cafe Euroasia,Eastern European Restaurant,40.577451780074064,-73.9614209929464
Sachiko Sushi_1030,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Sachiko Sushi,Sushi Restaurant,40.576379530336716,-73.96579665839249
Skovorodka_1031,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Skovorodka,Russian Restaurant,40.57785097056201,-73.96096839229678
The National_1032,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,The National,Restaurant,40.57699238667643,-73.96487048242537
Umi Japanese Cuisine_1033,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Umi Japanese Cuisine,Sushi Restaurant,40.57660875217304,-73.96666710268829
Tatiana Cafe_1034,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Tatiana Cafe,Eastern European Restaurant,40.574914,-73.9627
Tatiana Restaurant_1035,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Tatiana Restaurant,Russian Restaurant,40.57510778304359,-73.96158112357719
Wendy's_1036,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Wendy's,Fast Food Restaurant,40.577883101078065,-73.96083749519805
Vis à Vis_1037,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Vis à Vis,Restaurant,40.575470783909594,-73.96910308656875
Домашняя кухня_1038,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Домашняя кухня,Eastern European Restaurant,40.577325505088474,-73.96214748992055
Popeyes Louisiana Kitchen_1039,Brighton Beach,Brooklyn,30872.0,40.57682506566604,-73.96509448785335,14153.791939373066,Popeyes Louisiana Kitchen,Fast Food Restaurant,40.57799915412583,-73.96031417008719
Golden Krust Caribbean Bakery and Grill_169,Broadway Junction,Brooklyn,51867.85106382979,40.67786104769531,-73.90331684852598,14153.791939373066,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,40.67657141269505,-73.90050152908708
Gonzo Fish and Wings_170,Broadway Junction,Brooklyn,51867.85106382979,40.67786104769531,-73.90331684852598,14153.791939373066,Gonzo Fish and Wings,Seafood Restaurant,40.67564657966924,-73.90334724735844
F & J Pine Tavern_36,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,F & J Pine Tavern,Italian Restaurant,40.848765529655324,-73.86224195555774
Peking Kitchen_37,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,Peking Kitchen,Chinese Restaurant,40.854461551789434,-73.866608159803
El Acatlan_38,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,El Acatlan,Mexican Restaurant,40.85428654133308,-73.86671299253679
Cafe Colonial_39,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,Cafe Colonial,Spanish Restaurant,40.852494795898345,-73.86765418322204
The Pines_40,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,The Pines,Italian Restaurant,40.8488225923249,-73.86215332866831
Burektorja Dukagjini_41,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,Burektorja Dukagjini,Eastern European Restaurant,40.85447990842789,-73.86541171889681
The Grill House_42,Bronxdale,Bronx,37816.89473684211,40.85272297633017,-73.86172577555115,14353.379074112518,The Grill House,Middle Eastern Restaurant,40.849630870131705,-73.86407138656517
Sushi Gallery_1040,Brooklyn Heights,Brooklyn,105398.0,40.69586372272408,-73.99378225496423,14153.791939373066,Sushi Gallery,Sushi Restaurant,40.69759512293347,-73.99323607647035
Iron Chef House_1041,Brooklyn Heights,Brooklyn,105398.0,40.69586372272408,-73.99378225496423,14153.791939373066,Iron Chef House,Japanese Restaurant,40.697405738767394,-73.99256031665584
Saketumi Asian Bistro_1042,Brooklyn Heights,Brooklyn,105398.0,40.69586372272408,-73.99378225496423,14153.791939373066,Saketumi Asian Bistro,Asian Restaurant,40.694909513391174,-73.99457785175119
Hanco's_1043,Brooklyn Heights,Brooklyn,105398.0,40.69586372272408,-73.99378225496423,14153.791939373066,Hanco's,Vietnamese Restaurant,40.69462392048658,-73.99345733338255
